source_file,source_row_id,feature_fingerprint,n,p,k,ph,temperature,rainfall,crop_label,split
Crop_Recommendation.csv,2104,fada33338a79d48141e8df6bcd56d6c67c2f0b25451abd49ba27d67c0004e3e0,108,24,31,6.431899748,24.12832546,147.2757818,coffee,train
Crop_Recommendation.csv,2105,047cfbda82ea30a0104fd3225a5cd69f57245f9ae073ea1aea577069c64d3bc6,116,28,34,6.42321105,23.44372334,122.2103248,coffee,train
Crop_Recommendation.csv,2106,b35621cc3e87917e7bb8cb03ea423203a4ba20a7d1d257fc7d8983af80c658f0,116,23,25,6.869720196,23.4123707,139.3670753,coffee,train
Crop_Recommendation.csv,2109,e59af668c1456ce595d24697bca9736e4c297f3e7156a216acd310f1fdc64c8a,118,18,32,6.351823783,27.6496114,122.8392822,coffee,train
Crop_Recommendation.csv,2111,4a38c711d7b5f2add374a91f26ff86b79930b0f28c841d1f46797dce09e76d3f,84,36,28,6.119892347,26.7350622,140.6305213,coffee,train
Crop_Recommendation.csv,2113,7385dd249547fa06ad11e6d259eb8d33d4788d47b53ec79b93b8bdeb05a99bc3,99,15,27,6.501157208,27.0424167,165.6872119,coffee,train
Crop_Recommendation.csv,2114,7b7ea189b465dbdfdbbda68720b7ffea0cc46311bb84d62fed1d916963b1d9c0,81,30,31,7.027585559,24.65090184,135.1386537,coffee,train
Crop_Recommendation.csv,2115,fb72e9875fdcb393c2040f2d26601a86882ecd10c4847c29535ed5a6a2161753,95,39,29,7.13411409,27.35152643,148.9812525,coffee,train
Crop_Recommendation.csv,2116,46316de2e6490936b99051f7deb2d37835e463b3196de04579d1155880202d38,81,34,30,6.647765997,25.17787724,135.0119649,coffee,train
Crop_Recommendation.csv,2117,9e93306a6a3e59eb7fdfd5089cce10a0e366ae54e22875d749ce4c7d50bf8924,80,15,28,6.703270635,23.11438731,161.8944624,coffee,train
Crop_Recommendation.csv,2118,429b8725941e773e27adba1a3960baaf97f90e82fd76cd3183999e8fba25a0a5,104,20,26,7.493191968,27.22783677,175.7260273,coffee,train
Crop_Recommendation.csv,2119,d121c05ca56e19aa463cd0e7e6b4258edc64b60afde0f58258699d62d0322e7b,109,29,28,6.724688503,23.26316991,194.1755471,coffee,train
Crop_Recommendation.csv,2120,8d00240381bbeeb61989422dd44a4c0c4f06cd1c6ce27fbbc8f7780f54dacbb7,100,32,26,6.043485685,25.234661,124.2261737,coffee,train
Crop_Recommendation.csv,2122,749b1d77ed725251afbbfa45d092f16ed96f659610f309831ae242767ae5a5a2,83,21,28,7.466900683,25.5674832,190.2257843,coffee,train
Crop_Recommendation.csv,2125,3471bd317a44f74b9af3f2245f3733faaacfb8be5551a185d1615e5318e7c75e,108,33,31,7.393825704,23.69287069,144.6576424,coffee,train
Crop_Recommendation.csv,2127,01eb316e8f2c734ae11c4d5e7c5d367ccd4eb6b440b80e0cce770621f2cf65ef,86,26,27,6.081172981,27.13140403,192.4280381,coffee,train
Crop_Recommendation.csv,2128,b7f6b8f443a9457083cea580bba94f4ce9e71c6c9901113a45fc90e95d4fa448,98,18,27,6.516312148,27.56088634,167.4358075,coffee,train
Crop_Recommendation.csv,2130,04b059e01adc601295a7b75a96b10c9b237fcb46a84be9b19240f0839f58a0b9,84,39,35,6.959404135,23.17714381,117.3113562,coffee,train
Crop_Recommendation.csv,2131,4e8deeadf71436e42d49c9581e08e24710370ee0bc2d315463f98def4145613d,98,27,27,7.238109556,24.71384065,197.6439711,coffee,train
Crop_Recommendation.csv,2132,a7bd2ab13282a7d36c442c0c67d17092edc78d64a2ff6ea5c3970a957b9bd533,118,21,34,7.234258375,24.38534644,119.6324109,coffee,train
Crop_Recommendation.csv,2133,a92ba5919f1c369169e0947f430d705a72d79dcaa28efdeb5a0d32403ef091f0,103,27,31,6.691541233,27.15998538,126.1752206,coffee,train
Crop_Recommendation.csv,2138,ba1847a8fdc2e450aaaa674971c40d66f4a54154850157a757551d69d75b4872,120,40,33,6.73410539,24.23850608,115.1564012,coffee,train
Crop_Recommendation.csv,2139,54f63106656f8cf85c337803937b7ff6326e5fda6e603743d5c088530aebf464,106,40,30,6.779984384,23.42611644,122.6847408,coffee,train
Crop_Recommendation.csv,2140,3a1f6395ad342ad521d2af2027ffe0e137dff28f43e8f9ae08f9a598b998619e,113,21,33,7.277422738,26.02241444,176.9020924,coffee,train
Crop_Recommendation.csv,2141,312994c1a9319bac2e8fa71f23d4463efac68f782a529b28550243d179ca7e46,117,34,25,7.21270048,24.83846178,124.4135035,coffee,train
Crop_Recommendation.csv,2142,4433ef698d93ce2523c6c1c9bd36ccedd868d35be0fb41de759442dc6c93f483,80,30,25,7.487266991,26.24092174,148.3771202,coffee,train
Crop_Recommendation.csv,2143,e5641d73cedc66bb84a99e46debaa8da5577f96bd35c99bb801da88ef0b0bc7c,88,21,27,7.231166546,24.43011925,181.6368274,coffee,train
Crop_Recommendation.csv,2144,3f73837eaa202290a5aebda647703f86b555a56c46eb16f0dc0a7150b4d20cc0,113,33,34,6.559817161,26.00373964,153.477776,coffee,train
Crop_Recommendation.csv,2145,ce59afb632d776c697df4e7fe0f4edb0da3387b6b2408cc576cb9a00687ca90e,87,23,28,6.979590627,26.22367404,193.7461968,coffee,train
Crop_Recommendation.csv,2147,a83bf55fd2c3ac19df29bcd23787246788a99b1b391d6ce45789841013f25eed,98,29,30,6.217974349,25.64004392,199.4735636,coffee,train
Crop_Recommendation.csv,2148,8658c82bf3e7eb25618688735b4a4c022291d0a1a7b942216e596da54f578b86,97,29,27,7.205078785,27.74576987,139.8619431,coffee,train
Crop_Recommendation.csv,2150,ca81d50b93be09395a64818d341dea62e5f02c3b5acb6d5a851f0245f36024ea,82,29,35,6.246872394,26.67377159,156.1543898,coffee,train
Crop_Recommendation.csv,2151,90b5967935fa3c8e3da76311821948177625525c4651086da9a23981843ba192,103,33,25,6.911066044,27.10210397,139.5013171,coffee,train
Crop_Recommendation.csv,2152,2d3e117ce414874a55ecc5d896682957e0d241a81e5492c6da57efe8c21d5159,112,17,28,6.777417989,27.62975458,196.6492664,coffee,train
Crop_Recommendation.csv,2153,9f3a0a7be74e1364edd1b937bae3b591e7dea3e92dfce961498244538bf2c884,99,19,33,6.273741983,27.5364547,130.6377143,coffee,train
Crop_Recommendation.csv,2154,3c09f7fca33764e68e04fbec732e9eab562d09c4a3019195a335e44cf113dd2f,120,20,34,6.906124587,23.56960509,130.3797119,coffee,train
Crop_Recommendation.csv,2155,3dbcb23b67118e7fb31dd030dabfbd133dc8e7c3dd96cb1e60373679d7d0d6ed,114,27,28,7.162802357,24.99451759,192.8736822,coffee,train
Crop_Recommendation.csv,2156,37209a304f9857d1ec932c601e09e346ab30dbc4f20d0dd7be9da187c819b799,100,40,35,6.955787351,27.56441788,177.816092,coffee,train
Crop_Recommendation.csv,2157,72cc01ed0ae48a1e70b9226955074a1677ec0f83253a23017521e3ac90ae1e26,108,35,25,6.971963169,23.98143338,161.5279095,coffee,train
Crop_Recommendation.csv,2159,b910f5aa7cd437839a0574dc27bb6f138b557e24d3b8d8630ceeab95316f16f6,87,28,30,6.536676653,25.60153969,168.8383605,coffee,train
Crop_Recommendation.csv,2160,6e5e231fa29e5640154b52825f9816cf6099cccbca287c197dd03d2b72991181,82,24,26,6.089443603,24.31274458,184.4103931,coffee,train
Crop_Recommendation.csv,2161,058b75e480dcf683fd9cc21df5748d37ac0244d743fbbc8ba210e3ca4d7f6b09,94,26,27,7.456460375,26.36629861,177.3176161,coffee,train
Crop_Recommendation.csv,2163,4de5855e8881b093a9ae83f0a0bbdf30b84f0eb959f1aeb7ea6cfa5032eb5a21,118,40,35,7.460174812,26.35034208,121.5586297,coffee,train
Crop_Recommendation.csv,2165,0c8f8a63a361d36905e97c808f5321e171d25609384464c2d4cf78dd80bda151,92,40,30,6.026287448,23.35723208,171.6976946,coffee,train
Crop_Recommendation.csv,2166,637caf3bfb5a2d8e31d34680734c01deaeb9ffa30438bf716a344af642a5bc30,97,22,26,6.074190142,23.60567546,185.1568059,coffee,train
Crop_Recommendation.csv,2167,2c78c616a325babcbc732d168a8cb2b9f8da60e40e678a59fbf6df0faf727aa3,99,40,32,7.045543056,24.18471151,163.2708732,coffee,train
Crop_Recommendation.csv,2169,e21d4c93cc9aa9d9009d09d4cef4fd95f7c4525059597c993847e5f11e4b8491,112,39,29,6.726528895,26.12492233,147.8035305,coffee,train
Crop_Recommendation.csv,2170,c44ead0102c74b325d5299da54aca802b019d9e01ba0812df7ee8b566007c3e3,111,28,26,6.937352845,27.77363343,192.7121236,coffee,train
Crop_Recommendation.csv,2171,dbee8f5cf44c10426253d91c3c2ff71255d809460529bf9e8b74f6e910417940,114,20,26,7.27905689,25.55656667,193.5866233,coffee,train
Crop_Recommendation.csv,2172,445a643a13fcd61ae708446436214cfb5d8ff398be40487ce3271fb64c1e5c36,117,26,30,7.079850922,27.92374437,115.2325531,coffee,train
Crop_Recommendation.csv,2176,6aaca7d3d25ab965e48d518d139bcae775c38ef262ccaf30d7d7524b8e27d72e,95,37,35,6.348337519,27.31317116,192.4288139,coffee,train
Crop_Recommendation.csv,2177,a852cdc2ecc80d75d898421712eac68c96912a60af8317437fc6c5395a9337e2,86,40,33,7.432322234,26.1387869,136.3027766,coffee,train
Crop_Recommendation.csv,2179,92d6aae381c9d823451a51cbe0bb1bde90060651c54cd784ba312ba4e345659d,105,18,35,6.743417121,23.52648086,171.8839938,coffee,train
Crop_Recommendation.csv,2180,3a2135891bf4ee0647b7dd39309bf792915da4962f71abca8a7bbde34e3ce6c4,109,23,25,7.00733163,25.11711046,194.8773479,coffee,train
Crop_Recommendation.csv,2182,bf9ce5de3858b3ad948d9008ecf71f7584f14fef13c18b2fc8b3514b93ac5a2a,101,31,26,6.861235184,26.70897548,158.8608887,coffee,train
Crop_Recommendation.csv,2184,290aac36b21c071d7125b8c2bf4625c406df3b8392e960d15af31a3adadab295,93,26,27,7.288211994,24.59245684,137.7044047,coffee,train
Crop_Recommendation.csv,2185,6048ae918c731b5b3b1788ceaba0f2fb1acf2396f68aea75120e1e7eba4abf47,104,35,28,6.983732393,27.51006055,143.9955548,coffee,train
Crop_Recommendation.csv,2186,9ef668562f300ef327b39171d4490aa5d8d06272b59b5d9c9dc94bfb8466a1a9,116,36,25,6.172090205,27.57847581,156.6810374,coffee,train
Crop_Recommendation.csv,2188,6512764cb27a7642b109d00f4bd76734cbd2b79ebaedf2cd7efe6c81724fcc31,101,33,33,6.908671379,26.97251562,142.8610793,coffee,train
Crop_Recommendation.csv,2189,3baf0fac3213bb65f930e8ad053d5c4149818caa59956710ca5dedc97b101663,107,31,31,6.766184468,23.17124551,153.1201644,coffee,train
Crop_Recommendation.csv,2191,8c0f439a26505573b49436d4d84aab51f7d643f79dfe1789869e05cc7304738c,103,40,30,6.348316257,27.30901814,141.4831644,coffee,train
Crop_Recommendation.csv,2192,ea0049c8c49f25fb284eaf1eb68feae1929a8a2675e833e52b0b9c63c306e087,118,31,34,6.123796057,27.54823036,181.4170812,coffee,train
Crop_Recommendation.csv,2193,d48ad9b1166dda8371f97745a6b860576647f54cb1a7a142510738ea64dfe5ab,106,21,35,7.428523634,25.627355,188.5506536,coffee,train
Crop_Recommendation.csv,2196,3001a7711c18a756692129aab5f06b669d016ae350d0918f664118cc3edd6552,107,34,32,6.78006386,26.77463708,177.7745075,coffee,train
Crop_Recommendation.csv,2197,4826e08b2bdef119a9963c669ed7dc18d2c799e6a56406c2aeb4b37e2e9dfdc0,99,15,27,6.086922359,27.41711238,127.92461,coffee,train
Crop_Recommendation.csv,2198,04a5fb54b8cece9a4467de3af83b1dc496bd1af3b66a7c7fbbc4da02dab50cae,118,33,30,6.362607851,24.13179691,173.3228386,coffee,train
Crop_Recommendation.csv,2199,d4a25f16c9758ef839e4764ec3a4256a36580269dfcff42a6fcaa8d08564a931,117,32,34,6.758792552,26.2724184,127.1752928,coffee,train
Crop_Recommendation.csv,2200,e10bf2b9dce1d3e81194d121c36641cd82d6c539b0f8f104e916f1d09f61e39a,104,18,30,6.779832611,23.60301571,140.9370415,coffee,train
Crop_Recommendation.csv,1902,54247ee946d2121b5ecc3a37e3d280a2a1d2f7cab3480a30286c830271915185,136,36,20,6.925412377,23.09595631,71.29581071,cotton,train
Crop_Recommendation.csv,1905,02624aea4c9b9d8bf6fe05178c5dc34e8ab8b66f80de4852fa012198f632dc34,126,38,23,6.176716425,25.36243778,88.43618918,cotton,train
Crop_Recommendation.csv,1906,b4a6a9543d39922cc1fa08d52c3141a07333be81f37e7415ae31122e5b46c729,126,50,19,6.628722836,24.69457084,78.58494391,cotton,train
Crop_Recommendation.csv,1907,43d8aa690bc3fe0a362586e6888f5e3ec75d5774854204bbeae3b36ec3b367e8,113,41,20,7.256877571,25.0017188,96.32600992,cotton,train
Crop_Recommendation.csv,1908,b8af5a5066f874d5c190e46d7d1b889b5091bc79cdbd6fcfedab80ec6ba419d7,121,45,22,6.443785385,22.45942937,64.23026638,cotton,train
Crop_Recommendation.csv,1909,7214f00c2f960bbba24cd8fd150e868e7c1edeee11af18cfe8954e0fa452afd9,121,47,16,7.723240151,23.60564038,72.49800885,cotton,train
Crop_Recommendation.csv,1910,cb031a2521e2a3fd38ca403edae0a8bdcc8d5153113037c0d2041d1a56a5930a,129,60,22,5.947448589,24.58453146,71.94608134,cotton,train
Crop_Recommendation.csv,1911,f6c4d8947e8213b98dbc1eb4795ff4f158602268edd45adaad8fa9c17fa4ad9c,107,45,25,7.227745516,23.0865933,71.84080724,cotton,train
Crop_Recommendation.csv,1912,2efb8b239f8546d52954aee30e0365c9c7ae2619067ee01ba8acc80a632bc09f,122,59,18,6.219469084,23.5000992,79.81328183,cotton,train
Crop_Recommendation.csv,1914,0505f88f86515cf50499fab708dff56a8b0d8380a338c49ea9c1b80478c199fd,102,49,21,6.253343655,24.69315538,89.799462,cotton,train
Crop_Recommendation.csv,1915,b1bfb7ec099918a02d6e0ad57976c3aa7dcbe2cad3122df53802cdac9ea55af8,111,40,25,6.187455799,24.484692,90.94342484,cotton,train
Crop_Recommendation.csv,1916,21b7277db7304ced10dbdbc8a7f825fdd3ca798a0c85e4f6eda1c30901da39e8,131,35,18,7.057693366,24.49112609,64.02949379,cotton,train
Crop_Recommendation.csv,1918,23b97ab03ed91e0b654c51241ea3795c968c37c688a7a2e0b2af21aaf5797147,100,46,18,6.431689506,24.18586246,69.08056728,cotton,train
Crop_Recommendation.csv,1921,745b80fdc103b80aa46d1696b6d9f06d5bf459fdc62b05d51e7a39931bc85040,121,36,24,7.352401887,23.66457347,99.36898373,cotton,train
Crop_Recommendation.csv,1922,668a2093fb22b78234b8b046b83ab5778be5d4a3a9fc1767205388e8463fe1ca,101,58,18,6.652143699,25.66891439,78.59595817,cotton,train
Crop_Recommendation.csv,1923,db859f12f5b03e22363cf5252dd9aae04fdd4b812fe437ffb097012b9326382f,107,42,24,6.144631795,22.04612876,86.00758678,cotton,train
Crop_Recommendation.csv,1924,73750fa3e0ba1737f71586350fff4e692bfa824ddcabeac258215f4f3c6e8c3a,100,41,22,7.318802162,22.4204752,93.46595573,cotton,train
Crop_Recommendation.csv,1926,8c29c410282dbfe9efd36ba3120f71b41b420d8b9494bde30acca4b6f837492a,105,60,23,6.207652157,23.53371386,87.54004943,cotton,train
Crop_Recommendation.csv,1927,47cac6c2087ee856bdc99c4ce42514197aaad17848de8bd8098beecbd7d72a53,102,46,19,6.631005298,22.77076388,81.49543437,cotton,train
Crop_Recommendation.csv,1928,6edd1890ca89efb34cf57279fed2da49b946a1791eb8ebda0156c5a31d991169,131,49,22,7.306918817,25.49848236,67.05961949,cotton,train
Crop_Recommendation.csv,1929,1bd9c79147898634433ea77518d07aef0036c0cc93a64158e46f0cd4b35e17cc,139,35,15,5.898293044,25.248679,86.55517751,cotton,train
Crop_Recommendation.csv,1930,e953bab8f5764609e9616cdf24842b821da49633348cd6931ede8c2d36f91a01,108,36,19,7.238566893,22.78249615,64.61444234,cotton,train
Crop_Recommendation.csv,1932,1a4e3c1ec59cc933bc2c66bb1996a7baa98fa7eebdd35259aa56db265dbf4c58,107,51,22,5.983075895,24.86560781,79.56866268,cotton,train
Crop_Recommendation.csv,1933,16fb9e0de58765c3f2633afd669ba9ae9f22fe2a093c5c02f3ec227bb6d306a4,125,60,17,6.785723961,24.14386157,80.36146974,cotton,train
Crop_Recommendation.csv,1934,b2a767b74978fd860e8d5bebad5ca71f805a7ab57d566dfc22d93de42f4b0ee4,113,37,20,7.393441155,25.03300222,97.10087029,cotton,train
Crop_Recommendation.csv,1935,f191a87329269d0b49cd57299a2d77df8c7c35aa1e518efb5f4346f8cb126c3b,131,52,16,6.486068274,23.65724079,88.54479121,cotton,train
Crop_Recommendation.csv,1937,c2d091052691dcfbfeb19cef2e4ca9fc893178a5a9cd95a9a9d8fbf59ac25698,113,38,25,7.388265888,22.00085141,90.42224164,cotton,train
Crop_Recommendation.csv,1938,d9ade51db385f466ddb110cef34ed0e07ef2dede3a4fe6969e8834cbd9096c77,111,41,18,6.10539819,23.64328417,80.96157332,cotton,train
Crop_Recommendation.csv,1940,c68f6dd327f21618e9c914c8752e2684599d34206333e5993a5a1ecfd598b77f,122,48,16,6.307585854,24.65425757,61.82980133,cotton,train
Crop_Recommendation.csv,1941,a0778d2d877c37c0a682e9755603c6a90f57f55e115f640ec02e65d766f4eea4,108,46,17,6.93221485,24.3017998,65.0247867,cotton,train
Crop_Recommendation.csv,1942,f78804a05ca6079f0de3e15ceb0d6d04bd62c27b94e5138ad7eaae71ecca63cf,132,41,22,7.810865753,24.29144926,90.41694635,cotton,train
Crop_Recommendation.csv,1943,5cdea26ff5b6ac1d80a23600cb82378369fa3be1265b5b44e63497c29a9b47f0,103,42,17,6.527541661,24.29470232,81.05902285,cotton,train
Crop_Recommendation.csv,1944,be657240a872ec2857aca120ea51a60a67f4f86c71004e9a091c6e08062cd368,133,50,25,7.569454601,25.72180042,99.93100821,cotton,train
Crop_Recommendation.csv,1946,358ca4c4cd363522cbe25f66ba64a575c434cfd27ca94ce8d8776adffe583966,110,39,25,7.208795456,22.60612115,75.13617229,cotton,train
Crop_Recommendation.csv,1947,3998af52b4520a84f2a69e4f22cc6948b6248012c1f0282cba1c4ace89ef3dd1,131,38,19,6.814341946,23.86814008,90.4547185,cotton,train
Crop_Recommendation.csv,1948,36977d17e024c12dd3acedc724ee68fd9129c05d3816b892c317b92fd03a5238,108,38,24,7.442217061,23.41022496,78.82199603,cotton,train
Crop_Recommendation.csv,1949,eec57bd2c14cf87950e9594ef8aae461ae297c689d48349461dbb36932980dd9,122,40,17,6.854558957,24.96440768,80.03995829,cotton,train
Crop_Recommendation.csv,1950,1f9ca12b5d789b46aee81b01fa48bf2f8982aec098f2f28ddf2f778d06a437f8,111,50,15,7.884550475,25.16820129,84.62419032,cotton,train
Crop_Recommendation.csv,1951,c3f4cfb3a3d15fc212688d4acd3405fc3ef3c7f0b19a8c512063aab255318f19,140,40,17,6.006085786,22.72767171,77.55176318,cotton,train
Crop_Recommendation.csv,1952,be54abb17a0f8ce321682162a3ee231fbda715bd94eaa8c81005a79c5e3e078f,100,40,20,7.432043735,22.45145981,86.84998693,cotton,train
Crop_Recommendation.csv,1953,e6c2d5820d83f93077c36cefb8d73d88b52d57b313ccd24873b6e0971e5b1eed,123,50,16,6.498052108,23.04920461,70.65644296,cotton,train
Crop_Recommendation.csv,1955,95324169ae5e302c741d93846aaeedd664ce4bba728511a0db665a9c8d6e27d3,118,50,19,6.360812227,22.95604064,66.48339303,cotton,train
Crop_Recommendation.csv,1957,624040ce17e78eaee841965299d9757f0302eafea1c7c93346622ece9eb73015,133,57,19,7.947011366,23.54234715,84.12536744,cotton,train
Crop_Recommendation.csv,1959,d4d83493b83bd36363d0d8b581862fdb92315518e9bb3ba25e02bd38ae443d4e,116,52,19,6.114525877,22.94276687,67.08022574,cotton,train
Crop_Recommendation.csv,1960,44f740a8ae1e28d0bc8eac1bf5b4ef00ccdfb75f965fa9d62f586cfc663021c0,114,40,23,6.753978061,25.53676123,95.4262599,cotton,train
Crop_Recommendation.csv,1964,f7a58cc6a32fd3d35429c4a462ff6c52a1ef209afc1db1f4291f64418bff8eb9,112,49,25,6.470135478,25.68959532,66.19426787,cotton,train
Crop_Recommendation.csv,1965,713687ed31aedacd3aaa21dca95d44af24cf8703dd5d20193dffa11e12c0e143,119,44,15,7.091992365,22.14593688,60.65381719,cotton,train
Crop_Recommendation.csv,1966,223336bd62841987f6b1766bcd2504c41355c41659bd98a2170c1bcd79fb5227,130,59,19,6.520403794,25.07278712,93.51042684,cotton,train
Crop_Recommendation.csv,1968,ae1de2619d271a84062a023f869949df93ea96bebe51168f10b1d942cfb22762,134,52,18,7.994679507,23.9643129,76.13090645,cotton,train
Crop_Recommendation.csv,1969,843b44a21ee36ba8ce953d9ae93e6d1d5ed0f88b09b90e1b63d7c3e1219b5574,109,36,18,7.524707577,25.40059227,62.5138867,cotton,train
Crop_Recommendation.csv,1973,a88cdd0723da6bf89e436d34a3ac0ff9d41754e781df7721ca00233e842deb3f,111,39,22,6.135025006,22.60361557,88.57395505,cotton,train
Crop_Recommendation.csv,1975,0d1cbe83aa03d205cb92ee87cedbd9d89c465925fbc3e8affbc032470a72066a,136,36,24,7.59781958,22.74446976,90.07326633,cotton,train
Crop_Recommendation.csv,1976,7cd22960fb4c4ec413f9364a19e87dad88c11f795a09b56d84a7e2e6152befea,134,56,18,6.691268104,23.80834611,70.97358303,cotton,train
Crop_Recommendation.csv,1977,25265062713ab5ff92669431bae52e238cf52ddb69611853a79ab2c2f815967b,112,54,15,6.175492306,25.46228792,76.88582484,cotton,train
Crop_Recommendation.csv,1978,e2cefe1791a0df04b54060a2e393bddc0290b6ff760d8308250411dba242726d,105,56,15,7.272316209,25.96779712,74.14169043,cotton,train
Crop_Recommendation.csv,1979,0f9e7f1ff5a6e9c4312afe9b9b43a7e3b35b84ae051e157936079e46de97911d,140,45,15,5.801047545,25.5308271,99.39557151,cotton,train
Crop_Recommendation.csv,1980,8339acd8bc4ad786aa7b88569bcff26e3ed9e8c4a957e623021d40d61e2b1ce1,126,46,25,6.757457943,24.43847399,60.79645852,cotton,train
Crop_Recommendation.csv,1981,126a0e05aa03eddc6604df704c2c9fe896ddc593c593ea1b3b41c5cacdba0c3e,106,49,24,6.983395573,23.03887865,90.64770699,cotton,train
Crop_Recommendation.csv,1982,cab572d76826731c4b2fe4f831e94f2ef2d5109cd52e72731fa7f0354496e3ba,121,53,19,7.976889498,23.51308653,80.11272117,cotton,train
Crop_Recommendation.csv,1983,b5f01ab6ce79c4ccf5979b65a1dbae77aa0023aa9042ca4527abdb3172ef5b97,108,60,17,6.558902588,22.75805656,97.76600619,cotton,train
Crop_Recommendation.csv,1984,974c0f1bdcd16fa4629b42b2bf51f303d591e8b7392700631a24b0c4e2cc607b,116,56,17,7.979090365,24.71252544,85.24963302,cotton,train
Crop_Recommendation.csv,1987,3f72baf4c8e4236f2b6b1937dbe1a6e44ca1dafb179152b58867fd06ea6ac85a,118,44,23,6.691690476,22.08458267,67.06459777,cotton,train
Crop_Recommendation.csv,1992,c6ce9e5e75f5c60d394ea8663a55d143e4479f488b0312952a542c21db65eb0c,131,56,20,7.762647875,22.00817088,92.23645249,cotton,train
Crop_Recommendation.csv,1993,ef032491dd23c0581f881d20c684f64c9fea5252e7d92d2589fdbfeb3d82346b,114,40,17,6.363406102,24.32630461,69.45072055,cotton,train
Crop_Recommendation.csv,1994,0960f8698d8060662f095375651ae7cfed38c5c6e09c5ac7d33851bdf0e266f3,101,37,18,7.63737841,22.92360984,92.91915074,cotton,train
Crop_Recommendation.csv,1995,f5a64bc818fbfe89826d740ad057134caa07bbc965cd6c7d7c5837943080bc92,106,46,20,6.200671976,23.43821725,81.15072105,cotton,train
Crop_Recommendation.csv,1997,a9d7d4cb234b64ff56755ee7ed9921346d188e226a3d8fe6dcf475713387e127,102,53,21,6.913678684,23.03814028,91.49697481,cotton,train
Crop_Recommendation.csv,1998,436b36f3636d88533994984f0093a9cdb01e4e3b2986ee817fe6346975d3af54,110,39,18,7.766259769,24.54795322,63.88079866,cotton,train
Crop_Recommendation.csv,1999,2ef5bfb79d669b4b3d121a7e6b81610f5dc7860f5e905da528077d42fe10c2f9,107,58,15,7.55606399,23.73868041,76.63669195,cotton,train
Crop_Recommendation.csv,2000,cf96b26ac5856b5015d248588980ac27ad3cd3c12a13ed568a1af0eb35561aac,120,60,15,7.288377241,22.31871914,65.35747011,cotton,train
Crop_Recommendation.csv,1202,5eacb99c46cced876e2e8cb179b60f689208959ec96f9d6409319f1292ebb6dc,13,144,204,6.092241627,30.7280404,68.38135469,grapes,train
Crop_Recommendation.csv,1204,a1cb81bed624657e383a73067ca615be21effdf5285f4ecf5ffd9735130bd5e3,36,125,196,6.15526103,37.46566825,66.83872293,grapes,train
Crop_Recommendation.csv,1207,4b772ef405eb0ea5477219877471807a8ab48790f51d96cecb3d29f38173d939,35,140,197,6.106190557,16.77557314,66.76285469,grapes,train
Crop_Recommendation.csv,1208,9149a58fd4a1cbc6e4d17fc38ac67be0bd4148a805f8d512f2b425ada93ea245,11,122,195,5.647202395,12.14190714,69.63122027,grapes,train
Crop_Recommendation.csv,1209,0a81f7b96277670e1952aaac7ba293caf7a8b3fd9e2671fd18d9a61b1b742ffe,6,123,203,6.130310493,12.7567962,66.77844567,grapes,train
Crop_Recommendation.csv,1210,bc814eedf1cf77a9158eb1f27149271b199a5d63b80bf11c2605985bc294fc07,17,134,204,6.499604931,39.04071989,73.88467027,grapes,train
Crop_Recommendation.csv,1212,8f82fc223cffd880418d28aa85afc1d56ad4751a7e2af8aa5d1d16e14240024e,27,145,205,5.800242694,9.467960445,66.02765219,grapes,train
Crop_Recommendation.csv,1213,6ffce4a4d597f868743b95ea83cf90625619fd52963f6a8950eb7d5c46760178,9,122,201,5.570290539,29.58748357,68.06417307,grapes,train
Crop_Recommendation.csv,1214,f4592cedb9ee4b7356df1e68d9fb71956b71e465130d172ecc13e2f27d495417,16,139,203,6.27564088,17.82803682,65.84748763,grapes,train
Crop_Recommendation.csv,1215,104f9202f83af872337dbd7f97b9594fccd8eefcf279c17629bd2862422aeadd,32,141,204,5.536645599,8.825674745,67.235765,grapes,train
Crop_Recommendation.csv,1216,376ad09a0ab254e798dd808154bc7f09a595d4fb08f8e9530a42b4534c822025,22,138,195,6.208196881,27.83487131,73.02882766,grapes,train
Crop_Recommendation.csv,1219,5443421babc8ad838acff4a48825ec6d65dd458a2f3905bf66f16bd2db6c454a,28,122,197,5.856575335,19.89363946,69.66256816,grapes,train
Crop_Recommendation.csv,1220,560c2c35c46c3aa0b66e2a6f4c67566b152bb13c61fb7e569312e80e317b1868,4,136,204,5.898944282,29.93707596,65.52279323,grapes,train
Crop_Recommendation.csv,1222,ff1bdfc9aefbb525cbf066594e3caae904f95cc5c9dcf61621af2321344366b2,38,132,197,5.931101816,20.42094753,66.93065667,grapes,train
Crop_Recommendation.csv,1224,8d455a0432326704554e8090ea9d3592bce7fa6d62e64ad299074ce4f3b593c6,25,121,201,5.594240603,30.50734778,70.08200379,grapes,train
Crop_Recommendation.csv,1225,0723e20ef2e1e8307458d49c765be2c223481d40242dd3083d71471afdad89dc,15,125,199,5.569230319,18.4269936,69.75734306,grapes,train
Crop_Recommendation.csv,1228,a162f93858f5e30461c16746dafa30daf463c6134e8f016f46af556af848b7ca,5,126,197,6.417500829,12.80000387,67.10439401,grapes,train
Crop_Recommendation.csv,1229,85ec9a4defb4240ceae9e8bdac06cffb099d240d6cfe1729fe58fd8e2765257e,30,120,200,6.234904253,38.06099482,65.70148216,grapes,train
